"Table S1. Metadata of 122,680 filtered Salmonella enterica genomes."			
Genome ID	Serotype	Isolation Source	Country
GCA_003892185.1	null	Food	USA_OR
GCA_003892295.1	null	Food	USA_OR
GCA_003901915.1	null	Food	USA_OR
GCA_004219285.1	null	Food	USA_OR
GCA_004219595.1	null	Food	USA_OR
GCA_004221105.1	null	Food	USA_OR
GCA_004222425.1	null	Food	USA_OR
GCA_005400945.1	null	Food	USA_OR
GCA_005413435.1	null	Food	USA_OR
GCA_005439835.1	null	Food	USA_OR
GCA_005441975.1	null	Food	USA_OR
GCA_005442095.1	null	Food	USA_OR
GCA_005538335.1	null	Food	USA_OR
GCA_005538375.1	null	Food	USA_OR
GCA_005539015.1	null	Food	USA_OR
GCA_005539115.1	null	Food	USA_OR
GCA_005558515.1	null	Food	USA_OR
GCA_005611195.1	null	Food	USA_OR
GCA_005612195.1	null	Food	USA_OR
GCA_005612275.1	null	Food	USA_OR
GCA_005659355.1	null	Food	USA_OR
GCA_005659475.1	null	Food	USA_OR
GCA_005660155.1	null	Food	USA_OR
GCA_005683035.1	null	Food	USA_OR
GCA_005761515.1	null	Food	USA_OR
GCA_005762635.1	null	Food	USA_OR
GCA_005762655.1	null	Food	USA_OR
GCA_011737035.1	null	Food	USA_OR
GCA_015906525.1	null	Food	USA
GCA_015907395.1	null	Food	USA
GCA_015907485.1	null	Food	USA
GCA_015907885.1	null	Food	USA
GCA_015908065.1	null	Food	USA
GCA_003875695.1	enteritidis	Animals	USA_OH
GCA_005757975.1	null	Animals	USA_OH
GCA_005984565.1	null	Animals	USA_OH
GCA_005986385.1	null	Animals	USA_OH
GCA_005986525.1	null	Animals	USA_OH
GCA_005988305.1	null	Animals	USA_OH
GCA_005988325.1	null	Animals	USA_OH
GCA_005988345.1	null	Animals	USA_OH
GCA_005988485.1	null	Animals	USA_OH
GCA_005988685.1	null	Animals	USA_OH
GCA_005988705.1	null	Animals	USA_OH
GCA_005988965.1	null	Animals	USA_OH
GCA_005989725.1	null	Animals	USA_OH
GCA_005989745.1	null	Animals	USA_OH
GCA_005989805.1	null	Animals	USA_OH
GCA_005989845.1	null	Animals	USA_OH
GCA_005989925.1	null	Animals	USA_OH
GCA_005991165.1	null	Animals	USA_OH
GCA_005994465.1	null	Animals	USA_OH
GCA_005995305.1	null	Animals	USA_OH
GCA_005995545.1	null	Animals	USA_OH
GCA_005995685.1	null	Animals	USA_OH
GCA_006036115.1	null	Animals	USA_OH
GCA_006042995.1	null	Animals	USA_OH
GCA_006043035.1	null	Animals	USA_OH
GCA_006043245.1	null	Animals	USA_OH
GCA_006043615.1	null	Animals	USA_OH
GCA_006044135.1	null	Animals	USA_OH
GCA_006044675.1	null	Animals	USA_OH
GCA_006044695.1	null	Animals	USA_OH
GCA_006044855.1	null	Animals	USA_OH
GCA_006044995.1	null	Animals	USA_OH
GCA_006045395.1	null	Animals	USA_OH
GCA_006045875.1	null	Animals	USA_OH
GCA_006062335.1	null	Animals	USA_OH
GCA_006062355.1	null	Animals	USA_OH
GCA_006062395.1	null	Animals	USA_OH
GCA_006062615.1	null	Animals	USA_OH
GCA_006062935.1	null	Animals	USA_OH
GCA_006106795.1	null	Animals	USA_OH
GCA_006107275.1	null	Animals	USA_OH
GCA_006108815.1	null	Animals	USA_OH
GCA_006118685.1	null	Animals	USA_OH
GCA_006119265.1	null	Animals	USA_OH
GCA_006925175.1	null	Animals	USA_OH
GCA_006925655.1	null	Animals	USA_OH
GCA_006926195.1	null	Animals	USA_OH
GCA_006926275.1	null	Animals	USA_OH
GCA_006926995.1	null	Animals	USA_OH
GCA_006927715.1	null	Animals	USA_OH
GCA_006927815.1	null	Animals	USA_OH
GCA_006928095.1	null	Animals	USA_OH
GCA_006928575.1	null	Animals	USA_OH
GCA_006928595.1	null	Animals	USA_OH
GCA_006943845.1	null	Animals	USA_OH
GCA_006944425.1	null	Animals	USA_OH
GCA_006944685.1	null	Animals	USA_OH
GCA_006944705.1	null	Animals	USA_OH
GCA_006945425.1	null	Animals	USA_OH
GCA_006945785.1	null	Animals	USA_OH
GCA_006946145.1	null	Animals	USA_OH
GCA_006946155.1	null	Animals	USA_OH
GCA_006946185.1	null	Animals	USA_OH
GCA_006946205.1	null	Animals	USA_OH
GCA_006947125.1	null	Animals	USA_OH
GCA_006947205.1	null	Animals	USA_OH
GCA_006951985.1	null	Animals	USA_OH
GCA_006956325.1	null	Animals	USA_OH
GCA_006956425.1	null	Animals	USA_OH
GCA_006958025.1	null	Animals	USA_OH
GCA_006960685.1	null	Animals	USA_OH
GCA_006961585.1	null	Animals	USA_OH
GCA_006963585.1	null	Animals	USA_OH
GCA_006966385.1	null	Animals	USA_OH
GCA_006972905.1	null	Animals	USA_OH
GCA_007022965.1	null	Animals	USA_OH
GCA_007022985.1	null	Animals	USA_OH
GCA_007023065.1	null	Animals	USA_OH
GCA_007023085.1	null	Animals	USA_OH
GCA_007839475.1	null	Animals	USA_OH
GCA_007839495.1	null	Animals	USA_OH
GCA_007839555.1	null	Animals	USA_OH
GCA_007839595.1	null	Animals	USA_OH
GCA_009065565.1	Enteritidis	Animals	USA_OH
GCA_009065645.1	Enteritidis	Animals	USA_OH
GCA_009065665.1	Enteritidis	Animals	USA_OH
GCA_009066595.1	Enteritidis	Animals	USA_OH
GCA_009066765.1	Enteritidis	Animals	USA_OH
GCA_009066825.1	Enteritidis	Animals	USA_OH
GCA_009066905.1	Enteritidis	Animals	USA_OH
GCA_009066925.1	Enteritidis	Animals	USA_OH
GCA_009080845.1	Enteritidis	Animals	USA_OH
GCA_009080865.1	Enteritidis	Animals	USA_OH
GCA_009084525.1	Enteritidis	Animals	USA_OH
GCA_009084685.1	Enteritidis	Animals	USA_OH
GCA_009106505.1	Enteritidis	Animals	USA_OH
GCA_009106585.1	Enteritidis	Animals	USA_OH
GCA_009106645.1	Enteritidis	Animals	USA_OH
GCA_009112205.1	Enteritidis	Animals	USA_OH
GCA_009130825.1	Enteritidis	Animals	USA_OH
GCA_009130845.1	Enteritidis	Animals	USA_OH
GCA_009131125.1	Enteritidis	Animals	USA_OH
GCA_010412275.1	Mbandaka	Animals	USA_MI
GCA_010552205.1	Mbandaka	Animals	USA_MI
GCA_010758395.1	Mbandaka	Animals	USA_MI
GCA_016322445.1	null	Animals	USA_OH
GCA_016370485.1	Enteritidis	Animals	USA_OH
GCA_016370545.1	null	Animals	USA_OH
GCA_016370745.1	Enteritidis	Animals	USA_OH
GCA_016371125.1	Enteritidis	Animals	USA_OH
GCA_016371165.1	Enteritidis	Animals	USA_OH
GCA_016371205.1	Enteritidis	Animals	USA_OH
GCA_016371245.1	null	Animals	USA_OH
GCA_005659085.1	null	Food	USA_MN
GCA_005734855.1	null	Food	USA_MN
GCA_021692555.1	null	Food	USA_MO
GCA_023670625.1	null	Food	USA_CA
GCA_023670645.1	null	Food	USA_CA
GCA_023758665.1	null	Food	USA_CA
GCA_028027865.1	Enteritidis	Food	Singapore
GCA_011412295.1	Blockley	Food	USA_MN
GCA_014359275.1	Heidelberg	Food	USA_CA
GCA_026784945.1	null	Food	USA_HI
GCA_026915555.1	null	Food	USA_KS
GCA_018277585.1	null	Food	Pakistan
GCA_003871835.1	enteritidis	Food	USA_OH
GCA_005986325.1	null	Food	USA_OH
GCA_006924755.1	null	Food	USA_OH
GCA_009080705.1	Enteritidis	Food	USA_OH
GCA_009080765.1	Enteritidis	Food	USA_OH
GCA_009080785.1	Enteritidis	Food	USA_OH
GCA_009080805.1	Enteritidis	Food	USA_OH
GCA_009080825.1	Enteritidis	Food	USA_OH
GCA_021073165.1	null	Food	Pakistan
GCA_019858145.1	null	Food	China_Henan
GCA_019858165.1	null	Food	China_Henan
GCA_019858205.1	null	Food	China_Henan
GCA_019858225.1	null	Food	China_Henan
GCA_019858245.1	null	Food	China_Henan
GCA_019858265.1	null	Food	China_Henan
GCA_019858285.1	null	Food	China_Henan
GCA_019858425.1	null	Food	China_Henan
GCA_019858445.1	null	Food	China_Henan
GCA_019858465.1	null	Food	China_Henan
GCA_019858485.1	null	Food	China_Henan
GCA_019858505.1	null	Food	China_Henan
GCA_019858545.1	null	Food	China_Henan
GCA_019858785.1	null	Food	China_Henan
GCA_019858825.1	null	Food	China_Henan
GCA_019858845.1	null	Food	China_Henan
GCA_019858865.1	null	Food	China_Henan
GCA_019858885.1	null	Food	China_Henan
GCA_019858925.1	null	Food	China_Henan
GCA_019858945.1	null	Food	China_Henan
GCA_019859225.1	null	Food	China_Henan
GCA_019859235.1	null	Food	China_Henan
GCA_019859265.1	null	Food	China_Henan
GCA_019859285.1	null	Food	China_Henan
GCA_019859305.1	null	Food	China_Henan
GCA_019859325.1	null	Food	China_Henan
GCA_019860625.1	null	Food	China_Henan
GCA_019860685.1	null	Food	China_Henan
GCA_019860705.1	null	Food	China_Henan
GCA_019861285.1	null	Food	China_Henan
GCA_019861345.1	null	Food	China_Henan
GCA_019863265.1	null	Food	China_Henan
GCA_019864105.1	null	Food	China_Henan
GCA_019866265.1	null	Food	China_Henan
GCA_019867425.1	null	Food	China_Henan
GCA_019872225.1	null	Food	China_Henan
GCA_019872545.1	null	Food	China_Henan
GCA_019872565.1	null	Food	China_Henan
GCA_019872585.1	null	Food	China_Henan
GCA_019872605.1	null	Food	China_Henan
GCA_019872625.1	null	Food	China_Henan
GCA_019872665.1	null	Food	China_Henan
GCA_019873205.1	null	Food	China_Henan
GCA_019879025.1	null	Food	China_Henan
GCA_021875855.1	Kentucky	Others	Zimbabwe
GCA_021876455.1	Kentucky	Others	Zimbabwe
GCA_021877115.1	Kentucky	Others	Zimbabwe
GCA_021877195.1	Kentucky	Others	Zimbabwe
GCA_004217805.1	null	Aquatic	USA_OR
GCA_005538135.1	null	Aquatic	USA_OR
GCA_005681695.1	null	Aquatic	USA_OR
GCA_001941405.1	Cerro	Food	Japan
GCA_008117955.1	Enteritidis	Food	USA_MN
GCA_008616235.1	Enteritidis	Food	USA_MN
GCA_008618815.1	Enteritidis	Food	USA_MN
GCA_008647995.1	Enteritidis	Food	USA_MN
GCA_008648055.1	Enteritidis	Food	USA_MN
GCA_008648095.1	Enteritidis	Food	USA_MN
GCA_016739375.1	Enteritidis	Food	South Korea
GCA_016739155.1	Enteritidis	Food	South Korea
GCA_016739215.1	Enteritidis	Food	South Korea
GCA_016739275.1	Enteritidis	Food	South Korea
GCA_016739355.1	Enteritidis	Food	South Korea
GCA_016739135.1	Enteritidis	Food	South Korea
GCA_016739255.1	Enteritidis	Food	South Korea
GCA_016739295.1	Enteritidis	Food	South Korea
GCA_016739435.1	Enteritidis	Food	South Korea
GCA_016739415.1	Enteritidis	Food	South Korea
GCA_029472025.1	null	Food	China_Henan
GCA_029476925.1	null	Food	China_Henan
GCA_029478985.1	null	Food	China_Henan
GCA_029479295.1	null	Food	China_Henan
GCA_029480185.1	null	Food	China_Henan
GCA_029480385.1	null	Food	China_Henan
GCA_029480425.1	null	Food	China_Henan
GCA_029480525.1	null	Food	China_Henan
GCA_029480765.1	null	Food	China_Henan
GCA_029487585.1	null	Food	China_Henan
GCA_029487645.1	null	Food	China_Henan
GCA_029487765.1	null	Food	China_Henan
GCA_029487945.1	null	Food	China_Henan
GCA_003871715.1	Schwarzengrund	Feces	USA_TN
GCA_006651005.1	Schwarzengrund	Feces	USA_TN
GCA_006651135.1	Schwarzengrund	Feces	USA_TN
GCA_006712405.1	Schwarzengrund	Feces	USA_TN
GCA_006713965.1	Schwarzengrund	Feces	USA_TN
GCA_006769885.1	Schwarzengrund	Feces	USA_TN
GCA_006769925.1	Schwarzengrund	Feces	USA_TN
GCA_009470965.1	Typhimurium	Feces	USA_NC
GCA_009471005.1	Typhimurium	Feces	USA_NC
GCA_009471285.1	Typhimurium	Feces	USA_NC
GCA_009475885.1	Typhimurium	Feces	USA_NC
GCA_009475925.1	Typhimurium	Feces	USA_NC
GCA_009476025.1	Typhimurium	Feces	USA_NC
GCA_009476045.1	Typhimurium	Feces	USA_NC
GCA_009476085.1	Typhimurium	Feces	USA_NC
GCA_009476105.1	Typhimurium	Feces	USA_NC
GCA_009498865.1	Typhimurium	Feces	USA_NC
GCA_010410885.1	4	Feces	USA_TN
GCA_010684125.1	4	Feces	USA_TN
GCA_016369265.1	4	Feces	USA_TN
GCA_016369285.1	4	Feces	USA_TN
GCA_001692595.1	Heidelberg	Feces	Canada_Ontario
GCA_007187675.1	Heidelberg	Feces	USA_MN
GCA_007187855.1	Heidelberg	Feces	USA_MN
GCA_007756495.1	Heidelberg	Feces	USA_MN
GCA_008674465.1	Heidelberg	Feces	USA_MN
GCA_008674595.1	Heidelberg	Feces	USA_MN
GCA_008674895.1	Heidelberg	Feces	USA_MN
GCA_008674995.1	Heidelberg	Feces	USA_MN
GCA_008676955.1	Heidelberg	Feces	USA_MN
GCA_008677015.1	Heidelberg	Feces	USA_MN
GCA_008677055.1	Heidelberg	Feces	USA_MN
GCA_008677075.1	Heidelberg	Feces	USA_MN
GCA_008677095.1	Heidelberg	Feces	USA_MN
GCA_008677115.1	Heidelberg	Feces	USA_MN
GCA_008677135.1	Heidelberg	Feces	USA_MN
GCA_008677155.1	Heidelberg	Feces	USA_MN
GCA_008677175.1	Heidelberg	Feces	USA_MN
GCA_008677195.1	Heidelberg	Feces	USA_MN
GCA_008677215.1	Heidelberg	Feces	USA_MN
GCA_008677295.1	Heidelberg	Feces	USA_MN
GCA_008679215.1	Heidelberg	Feces	USA_MN
GCA_010664785.1	Blockley	Feces	USA_MN
GCA_019797945.1	Schwarzengrund	Feces	South Korea
GCA_029471765.1	null	Feces	China_Henan
GCA_029471825.1	null	Feces	China_Henan
GCA_029471865.1	null	Feces	China_Henan
GCA_029471885.1	null	Feces	China_Henan
GCA_029471905.1	null	Feces	China_Liaoning
GCA_029471925.1	null	Feces	China_Liaoning
GCA_029471965.1	null	Feces	China_Henan
GCA_029471985.1	null	Feces	China_Liaoning
GCA_029472045.1	null	Feces	China_Henan
GCA_029472085.1	null	Feces	China_Henan
GCA_029472125.1	null	Feces	China_Henan
GCA_029475865.1	null	Feces	China_Henan
GCA_029475985.1	null	Feces	China_Henan
GCA_029476025.1	null	Feces	China_Henan
GCA_029476665.1	null	Feces	China_Liaoning
GCA_029476685.1	null	Feces	China_Liaoning
GCA_029476725.1	null	Feces	China_Liaoning
GCA_029476745.1	null	Feces	China_Liaoning
GCA_029476765.1	null	Feces	China_Liaoning
GCA_029476785.1	null	Feces	China_Henan
GCA_029476805.1	null	Feces	China_Henan
GCA_029476825.1	null	Feces	China_Henan
GCA_029476845.1	null	Feces	China_Henan
GCA_029476945.1	null	Feces	China_Henan
GCA_029477055.1	null	Feces	China_Henan
GCA_029477085.1	null	Feces	China_Liaoning
GCA_029478615.1	null	Feces	China_Henan
GCA_029478945.1	null	Feces	China_Liaoning
GCA_029479005.1	null	Feces	China_Liaoning
GCA_029479045.1	null	Feces	China_Liaoning
GCA_029479085.1	null	Feces	China_Liaoning
GCA_029479105.1	null	Feces	China_Liaoning
GCA_029479125.1	null	Feces	China_Shandong
GCA_029479195.1	null	Feces	China_Liaoning
GCA_029479225.1	null	Feces	China_Shandong
GCA_029479365.1	null	Feces	China_Henan
GCA_029479415.1	null	Feces	China_Henan
GCA_029479445.1	null	Feces	China_Henan
GCA_029479475.1	null	Feces	China_Henan
GCA_029479495.1	null	Feces	China_Henan
GCA_029479545.1	null	Feces	China_Henan
GCA_029479575.1	null	Feces	China_Henan
GCA_029479605.1	null	Feces	China_Henan
GCA_029480125.1	null	Feces	China_Henan
GCA_029480325.1	null	Feces	China_Henan
GCA_029480405.1	null	Feces	China_Henan
GCA_029480725.1	null	Feces	China_Henan
GCA_029480745.1	null	Feces	China_Henan
GCA_029480825.1	null	Feces	China_Henan
GCA_029487425.1	null	Feces	China_Henan
GCA_029487445.1	null	Feces	China_Henan
GCA_029487465.1	null	Feces	China_Liaoning
GCA_029487485.1	null	Feces	China_Henan
GCA_029487505.1	null	Feces	China_Henan
GCA_029487525.1	null	Feces	China_Henan
GCA_029487545.1	null	Feces	China_Henan
GCA_029487705.1	null	Feces	China_Liaoning
GCA_029487805.1	null	Feces	China_Henan
GCA_029487825.1	null	Feces	China_Henan
GCA_003891355.1	null	Feces	USA_OR
GCA_003891375.1	null	Feces	USA_OR
GCA_003893915.1	null	Feces	USA_OR
GCA_003903555.1	null	Feces	USA_OR
GCA_005413535.1	null	Feces	USA_OR
GCA_005439685.1	null	Feces	USA_OR
GCA_005440615.1	null	Feces	USA_OR
GCA_005440635.1	null	Feces	USA_OR
GCA_005440655.1	null	Feces	USA_OR
GCA_005441985.1	null	Feces	USA_OR
GCA_005442015.1	null	Feces	USA_OR
GCA_005462675.1	null	Feces	USA_OR
GCA_005462875.1	null	Feces	USA_OR
GCA_005538955.1	null	Feces	USA_OR
GCA_005558495.1	null	Feces	USA_OR
GCA_005610975.1	null	Feces	USA_OR
GCA_005612215.1	null	Feces	USA_OR
GCA_005612235.1	null	Feces	USA_OR
GCA_005612255.1	null	Feces	USA_OR
GCA_005612295.1	null	Feces	USA_OR
GCA_005630955.1	null	Feces	USA_OR
GCA_005637335.1	null	Feces	USA_OR
GCA_005681675.1	null	Feces	USA_OR
GCA_005682215.1	null	Feces	USA_OR
GCA_005682475.1	null	Feces	USA_OR
GCA_005683155.1	null	Feces	USA_OR
GCA_005704195.1	null	Feces	USA_OR
GCA_005704215.1	null	Feces	USA_OR
GCA_005715755.1	null	Feces	USA_OR
GCA_005761075.1	null	Feces	USA_OR
GCA_005761235.1	null	Feces	USA_OR
GCA_011737235.1	null	Feces	USA_OR
GCA_011737295.1	null	Feces	USA_OR
GCA_015000545.1	Infantis	Feces	Brazil
GCA_015005255.1	Infantis	Feces	Brazil
GCA_015005715.1	Infantis	Feces	Brazil
GCA_015005755.1	Infantis	Feces	Brazil
GCA_015242795.1	null	Feces	Brazil
GCA_016437325.1	Infantis	Feces	Brazil
GCA_004221965.1	null	Others	Philippines
GCA_006945305.1	null	Others	USA_PA
GCA_010411835.1	Mbandaka	Others	USA_MI
GCA_010443055.1	Mbandaka	Others	USA_MI
GCA_013496175.1	null	Others	USA_OR
GCA_013496225.1	null	Others	USA_OR
GCA_013508055.1	null	Others	USA_OR
GCA_013508335.1	null	Others	USA_OR
GCA_013508475.1	null	Others	USA_OR
GCA_016167265.1	null	Others	USA_OR
GCA_016725445.1	null	Others	USA_OR
GCA_018404195.1	null	Others	USA_OR
GCA_020978205.1	Manhattan	Others	USA_NY
GCA_021880975.1	Kentucky	Others	Zimbabwe
GCA_024108615.1	null	Others	USA_IA
GCA_026885705.1	Senftenberg	Others	USA_IA
GCA_009091045.1	null	Others	Ecuador
GCA_013440375.1	null	Others	Ecuador
GCA_013440405.1	null	Others	Ecuador
GCA_013440595.1	null	Others	Ecuador
GCA_013440735.1	null	Others	Ecuador
GCA_014440205.1	null	Others	Ecuador
GCA_014441775.1	null	Others	Ecuador
GCA_019182605.1	null	Others	Ecuador
GCA_019197175.1	null	Others	Ecuador
GCA_004226585.1	null	Others	Ecuador
GCA_005419975.1	null	Others	Ecuador
GCA_005460045.1	null	Others	Ecuador
GCA_005469135.1	null	Others	Ecuador
GCA_005527315.1	null	Others	Ecuador
GCA_005539355.1	null	Others	Ecuador
GCA_005555915.1	null	Others	Ecuador
GCA_005641795.1	null	Others	Ecuador
GCA_005641855.1	null	Others	Ecuador
GCA_005727095.1	null	Others	Ecuador
GCA_005727475.1	null	Others	Ecuador
GCA_005813605.1	null	Others	Ecuador
GCA_005814425.1	null	Others	Ecuador
GCA_006483965.1	null	Others	Ecuador
GCA_006484045.1	null	Others	Ecuador
GCA_006484465.1	null	Others	Ecuador
GCA_006484865.1	null	Others	Ecuador
GCA_006485105.1	null	Others	Ecuador
GCA_006487265.1	null	Others	Ecuador
GCA_001614015.1	Paratyphi B	Food	France
GCA_010946195.1	Heidelberg	Food	Brazil
GCA_011146395.1	Heidelberg	Food	Brazil
GCA_005222465.1	California	Food	China_Sichuan
GCA_016407165.1	Corvallis	Food	China_Guangdong
GCA_016407235.1	Typhimurium	Food	China_Guangdong
GCA_016407575.1	Albany	Food	China_Guangdong
GCA_016407705.1	Hadar	Food	China_Guangdong
GCA_016407725.1	Hadar	Food	China_Guangdong
GCA_016407805.1	Typhimurium	Food	China_Guangdong
GCA_016407845.1	Agona	Food	China_Guangdong
GCA_016408765.1	Enteritidis	Food	China_Guangdong
GCA_016409875.1	Agona	Food	China_Guangdong
GCA_016409935.1	London	Food	China_Guangdong
GCA_016410365.1	Corvallis	Food	China_Guangdong
GCA_016410605.1	Corvallis	Food	China_Guangdong
GCA_016410675.1	Javiana	Food	China_Guangdong
GCA_016411695.1	Derby	Food	China_Guangdong
GCA_016411775.1	Indiana	Food	China_Guangdong
GCA_016411805.1	Indiana	Food	China_Guangdong
GCA_016411985.1	Indiana	Food	China_Guangdong
GCA_016416055.1	Corvallis	Food	China_Guangdong
GCA_016416065.1	Agona	Food	China_Guangdong
GCA_016416075.1	Indiana	Food	China_Guangdong
GCA_016416085.1	Indiana	Food	China_Guangdong
GCA_016416145.1	Kentucky	Food	China_Guangdong
GCA_016416195.1	Kentucky	Food	China_Guangdong
GCA_016416215.1	Corvallis	Food	China_Guangdong
GCA_016416245.1	Kentucky	Food	China_Guangdong
GCA_016416255.1	Kentucky	Food	China_Guangdong
GCA_016416275.1	Kentucky	Food	China_Guangdong
GCA_016416295.1	Kentucky	Food	China_Guangdong
GCA_016416315.1	Kentucky	Food	China_Guangdong
GCA_016416445.1	Kentucky	Food	China_Guangdong
GCA_016416505.1	Kentucky	Food	China_Guangdong
GCA_016416515.1	Kentucky	Food	China_Guangdong
GCA_016417245.1	Indiana	Food	China_Guangdong
GCA_016417345.1	Typhimurium	Food	China_Guangdong
GCA_016417355.1	Typhimurium	Food	China_Guangdong
GCA_016417405.1	Enteritidis	Food	China_Guangdong
GCA_016417435.1	Typhimurium	Food	China_Guangdong
GCA_016418745.1	Kentucky	Food	China_Guangdong
GCA_016418885.1	Indiana	Food	China_Guangdong
GCA_016421145.1	Agona	Food	China_Guangdong
GCA_016421255.1	Enteritidis	Food	China_Guangdong
GCA_016421585.1	Agona	Food	China_Guangdong
GCA_016422205.1	Hadar	Food	China_Guangdong
GCA_016422365.1	Agona	Food	China_Guangdong
GCA_016422375.1	Agona	Food	China_Guangdong
GCA_016422425.1	Agona	Food	China_Guangdong
GCA_016422525.1	Kastrup	Food	China_Guangdong
GCA_016422885.1	Derby	Food	China_Guangdong
GCA_016422925.1	Derby	Food	China_Guangdong
GCA_016422945.1	Derby	Food	China_Guangdong
GCA_016423555.1	Thompson	Food	China_Guangdong
GCA_016423645.1	Thompson	Food	China_Guangdong
GCA_016423655.1	Thompson	Food	China_Guangdong
GCA_016423685.1	Derby	Food	China_Guangdong
GCA_016423705.1	Albany	Food	China_Guangdong
GCA_016423725.1	Typhimurium	Food	China_Guangdong
GCA_016423745.1	Albany	Food	China_Guangdong
GCA_016423755.1	Typhimurium	Food	China_Guangdong
GCA_016424195.1	Derby	Food	China_Guangdong
GCA_016426325.1	Derby	Food	China_Guangdong
GCA_016426385.1	Rissen	Food	China_Guangdong
GCA_016426445.1	Derby	Food	China_Guangdong
GCA_016426485.1	Derby	Food	China_Guangdong
GCA_016426585.1	Typhimurium	Food	China_Guangdong
GCA_016426665.1	London	Food	China_Guangdong
GCA_016426725.1	London	Food	China_Guangdong
GCA_016426845.1	Derby	Food	China_Guangdong
GCA_016427185.1	Typhimurium	Food	China_Guangdong
GCA_016427345.1	Indiana	Food	China_Guangdong
GCA_016427375.1	Enteritidis	Food	China_Guangdong
GCA_016427405.1	Enteritidis	Food	China_Guangdong
GCA_016407075.1	Corvallis	Food	China_Guangdong
GCA_016407125.1	Mbandaka	Food	China_Guangdong
GCA_016407135.1	Corvallis	Food	China_Guangdong
GCA_016407185.1	Albany	Food	China_Guangdong
GCA_016407525.1	Albany	Food	China_Guangdong
GCA_016407745.1	Corvallis	Food	China_Guangdong
GCA_016408105.1	Rissen	Food	China_Guangdong
GCA_016408285.1	Agona	Food	China_Guangdong
GCA_016408325.1	Corvallis	Food	China_Guangdong
GCA_016408365.1	Corvallis	Food	China_Guangdong
GCA_016408385.1	Albany	Food	China_Guangdong
GCA_016408425.1	Agona	Food	China_Guangdong
GCA_016408445.1	Corvallis	Food	China_Guangdong
GCA_016408455.1	Corvallis	Food	China_Guangdong
GCA_016408595.1	Braenderup	Food	China_Guangdong
GCA_016408645.1	Mbandaka	Food	China_Guangdong
GCA_016408665.1	Mbandaka	Food	China_Guangdong
GCA_016408695.1	Mbandaka	Food	China_Guangdong
GCA_016408745.1	Corvallis	Food	China_Guangdong
GCA_016408795.1	Corvallis	Food	China_Guangdong
GCA_016408815.1	Agona	Food	China_Guangdong
GCA_016408905.1	Corvallis	Food	China_Guangdong
GCA_016408915.1	Corvallis	Food	China_Guangdong
GCA_016409055.1	Derby	Food	China_Guangdong
GCA_016409145.1	Mbandaka	Food	China_Guangdong
GCA_016409165.1	Mbandaka	Food	China_Guangdong
GCA_016409175.1	Mbandaka	Food	China_Guangdong
GCA_016409245.1	Kentucky	Food	China_Guangdong
GCA_016409265.1	Corvallis	Food	China_Guangdong
GCA_016409325.1	Hadar	Food	China_Guangdong
GCA_016409365.1	Mbandaka	Food	China_Guangdong
GCA_016409385.1	Mbandaka	Food	China_Guangdong
GCA_016409395.1	Agona	Food	China_Guangdong
GCA_016409405.1	Kentucky	Food	China_Guangdong
GCA_016409445.1	Corvallis	Food	China_Guangdong
GCA_016409565.1	Typhimurium	Food	China_Guangdong
GCA_016409585.1	Kentucky	Food	China_Guangdong
GCA_016409625.1	Kentucky	Food	China_Guangdong
GCA_016409725.1	Meleagridis	Food	China_Guangdong
GCA_016409745.1	Agona	Food	China_Guangdong
GCA_016409765.1	Corvallis	Food	China_Guangdong
GCA_016409815.1	Rissen	Food	China_Guangdong
GCA_016409975.1	Agona	Food	China_Guangdong
GCA_016410005.1	Albany	Food	China_Guangdong
GCA_016410135.1	Agona	Food	China_Guangdong
GCA_016410305.1	Agona	Food	China_Guangdong
GCA_016410385.1	Corvallis	Food	China_Guangdong
GCA_016410415.1	Typhimurium	Food	China_Guangdong
GCA_016410525.1	Kentucky	Food	China_Guangdong
GCA_016410555.1	Corvallis	Food	China_Guangdong
GCA_016410585.1	Corvallis	Food	China_Guangdong
GCA_016410615.1	Corvallis	Food	China_Guangdong
GCA_016410705.1	Corvallis	Food	China_Guangdong
GCA_016410715.1	Agona	Food	China_Guangdong
GCA_016410745.1	Corvallis	Food	China_Guangdong
GCA_016410995.1	Agona	Food	China_Guangdong
GCA_016411025.1	Agona	Food	China_Guangdong
GCA_016411185.1	Corvallis	Food	China_Guangdong
GCA_016411265.1	Corvallis	Food	China_Guangdong
GCA_016411295.1	Corvallis	Food	China_Guangdong
GCA_016411325.1	Corvallis	Food	China_Guangdong
GCA_016411335.1	Kentucky	Food	China_Guangdong
GCA_016411365.1	Corvallis	Food	China_Guangdong
GCA_016411375.1	Kentucky	Food	China_Guangdong
GCA_016411405.1	Corvallis	Food	China_Guangdong
GCA_016411415.1	Agona	Food	China_Guangdong
GCA_016411425.1	Corvallis	Food	China_Guangdong
GCA_016411485.1	Albany	Food	China_Guangdong
GCA_016411565.1	Kentucky	Food	China_Guangdong
GCA_016411575.1	Meleagridis	Food	China_Guangdong
GCA_016411595.1	Kentucky	Food	China_Guangdong
GCA_016411605.1	Kentucky	Food	China_Guangdong
GCA_016412515.1	Corvallis	Food	China_Guangdong
GCA_016412555.1	Corvallis	Food	China_Guangdong
GCA_016412585.1	Corvallis	Food	China_Guangdong
GCA_016412685.1	Corvallis	Food	China_Guangdong
GCA_016412745.1	Derby	Food	China_Guangdong
